7505|4.9895547789320505|0.28881563515993874
200|5.311025264280273|0.31063707164233195
5808|4.744012932174386|0.21831239714432574
730|5.089191428255722|0.23469063341097068
6181|4.738998811672585|0.20705584859573556
4267|5.182822939146489|0.28029171240527334
1263|5.079487540358735|0.251604343814508
696|5.133189807366066|0.25012859671221654
7511|5.299857647418224|0.2237110046144041
1069|5.210346999377669|0.36674539773840525
7447|4.553396219756295|0.20491381663764366
8123|5.160573472146687|0.3183241496759111
7794|5.366895491004602|0.2566909984737513
3240|4.725268907677491|0.22425861475102918
8609|4.825185038888774|0.2605197888903732
5652|5.344436911848793|0.3031238791996191
6209|4.764005994857751|0.2416582159575355
374|5.013463649665732|0.16443088965646946
196|4.759542137820176|0.2568382013478942
5104|4.729422240118164|0.2576350292306595
3982|5.184748090453583|0.29029899781219926
83|5.477073094571074|0.3250193894485875
2911|4.7963028968609605|0.2824914781900718
3526|5.269981442147476|0.24436583105048507
4160|5.339751117642531|0.29363683947268926
40|5.284180255238467|0.28868254661396064
1578|5.3192201603244404|0.31727851453388184
2289|4.645152571863021|0.18961672524982034
7067|4.78937467735724|0.3096029710041856
4362|5.297493872087476|0.16788296569936773
6147|5.28901110280325|0.33581559250933724
6454|4.665690368841235|0.3074144467911379
1867|5.091412465081473|0.17999583544202719
4788|4.881105380804896|0.17004263909925182
5750|4.6543073147665925|0.25226466324275987
460|4.715208020003859|0.3306728435082909
4051|5.285377784162729|0.21045494400988513
4195|5.140587535541564|0.34099554023872974
125|5.342544778134953|0.29528116244886643
1088|5.201634638560406|0.33332094745062874
446|4.736656347363606|0.18057783150858928
887|5.283072711678604|0.30381329119142175
587|5.2518626372459485|0.23044471337956676
669|5.091238121457485|0.2976720852781743
5393|5.280177999314251|0.25522640878078895
6529|4.706579223314091|0.24490497796605215
7367|4.671266218769858|0.290622043662298
6081|4.685689877093592|0.306173307158188
7078|5.15583848301453|0.26200480687349437
1841|5.166838539238941|0.28104459389629954
8838|4.877986936059885|0.27973757133933835
7800|5.277279129755616|0.30917735876039115
831|4.659980732135409|0.2514567407534963
8770|4.972979376134844|0.2608886135190125
